x,y,pmi,count
on,right,0.06665494472542217,11
from,ere,0.06663893567775574,10
ere,from,0.06663893567775574,10
world,than,0.06663570714100424,13
than,world,0.06663570714100424,13
d,much,0.06662442750380489,91
much,d,0.06662442750380489,91
is,mortal,0.06662342488356474,9
is,food,0.06662342488356474,6
is,foolish,0.06662342488356474,9
mortal,is,0.06662342488356474,9
food,is,0.06662342488356474,6
foolish,is,0.06662342488356474,9
where,men,0.06662272305077387,13
men,where,0.06662272305077387,13
england,and,0.066615278679918,84
and,england,0.066615278679918,84
do,these,0.06658255203219551,50
these,do,0.06658255203219551,50
macbeth,ll,0.06658106629309071,7
ll,macbeth,0.06658106629309071,7
have,aside,0.06656575305024204,28
aside,have,0.06656575305024204,28
and,side,0.06655718296959089,46
side,and,0.06655718296959089,46
he,turn,0.06654508598655855,23
turn,he,0.06654508598655855,23
boy,were,0.06652763519485456,7
were,boy,0.06652763519485456,7
as,please,0.0665260388790281,20
please,as,0.0665260388790281,20
was,antonio,0.06652535474547011,6
antonio,was,0.06652535474547011,6
doth,er,0.06652079388262427,6
er,doth,0.06652079388262427,6
have,land,0.06649360511720731,13
have,hector,0.06649360511720731,13
land,have,0.06649360511720731,13
hector,have,0.06649360511720731,13
you,therefore,0.06648985447886836,81
therefore,you,0.06648985447886836,81
she,eye,0.0664865889379167,10
eye,she,0.0664865889379167,10
set,me,0.06645922692167984,36
me,set,0.06645922692167984,36
thy,me,0.06642063154445797,291
me,thy,0.06642063154445797,291
his,between,0.06641989704328437,16
between,his,0.06641989704328437,16
this,comes,0.06640272870093887,41
comes,this,0.06640272870093887,41
of,proper,0.06639414541612977,11
proper,of,0.06639414541612977,11
take,me,0.06637784502658493,92
me,take,0.06637784502658493,92
too,blood,0.06636803264926965,8
blood,too,0.06636803264926965,8
hang,by,0.06633156030140834,9
by,hang,0.06633156030140834,9
that,wicked,0.06632895525090586,7
wicked,that,0.06632895525090586,7
hours,not,0.06629091243955695,12
not,hours,0.06629091243955695,12
not,ford,0.06629091243955695,24
ford,not,0.06629091243955695,24
this,fled,0.06628369499266917,6
this,ass,0.06628369499266917,6
ass,this,0.06628369499266917,6
fled,this,0.06628369499266917,6
thy,guard,0.06627959249737828,5
thy,break,0.06627959249737828,10
guard,thy,0.06627959249737828,5
break,thy,0.06627959249737828,10
your,force,0.06627750870508767,7
force,your,0.06627750870508767,7
yes,they,0.06626956433870086,5
they,yes,0.06626956433870086,5
young,with,0.06626724828582843,37
with,young,0.06626724828582843,37
gainst,my,0.06626204337164923,12
feast,my,0.06626204337164923,12
my,gainst,0.06626204337164923,12
my,feast,0.06626204337164923,12
my,respect,0.06626204337164923,12
my,fought,0.06626204337164923,8
my,spend,0.06626204337164923,8
spend,my,0.06626204337164923,8
respect,my,0.06626204337164923,12
fought,my,0.06626204337164923,8
hast,us,0.06624039283001044,10
us,hast,0.06624039283001044,10
which,wish,0.06624039283001044,6
wish,which,0.06624039283001044,6
before,king,0.06622969943841313,26
king,before,0.06622969943841313,26
subject,for,0.06622273134541203,8
for,subject,0.06622273134541203,8
charge,the,0.06619428010368207,51
the,charge,0.06619428010368207,51
what,fools,0.0661875244642851,5
fools,what,0.0661875244642851,5
of,duty,0.0661290892700304,26
duty,of,0.0661290892700304,26
teeth,d,0.06611279051326963,5
d,along,0.06611279051326963,10
d,countenance,0.06611279051326963,5
d,teeth,0.06611279051326963,5
countenance,d,0.06611279051326963,5
along,d,0.06611279051326963,10
both,exeunt,0.06611051224115921,6
exeunt,both,0.06611051224115921,6
in,sad,0.066096589726835,18
sad,in,0.066096589726835,18
into,pray,0.06608909706749681,5
pray,into,0.06608909706749681,5
be,captain,0.06608431297087677,12
be,whilst,0.06608431297087677,8
whilst,be,0.06608431297087677,8
captain,be,0.06608431297087677,12
evil,with,0.06608089579127073,5
cries,with,0.06608089579127073,5
always,with,0.06608089579127073,5
bassanio,with,0.06608089579127073,10
with,cries,0.06608089579127073,5
with,always,0.06608089579127073,5
with,evil,0.06608089579127073,5
with,bassanio,0.06608089579127073,10
leave,not,0.06606779685185842,56
not,leave,0.06606779685185842,56
er,should,0.0660535593223309,10
should,nothing,0.0660535593223309,10
should,er,0.0660535593223309,10
nothing,should,0.0660535593223309,10
no,land,0.06605071187243464,8
land,no,0.06605071187243464,8
under,here,0.06604379671469646,7
here,under,0.06604379671469646,7
made,who,0.06602829532800358,11
who,made,0.06602829532800358,11
shed,the,0.06602727587862729,13
deadly,the,0.06602727587862729,13
the,deadly,0.06602727587862729,13
the,shed,0.06602727587862729,13
the,gower,0.06602727587862729,13
gower,the,0.06602727587862729,13
when,hang,0.06602349119375095,5
hang,when,0.06602349119375095,5
may,end,0.06601559485865854,6
end,may,0.06601559485865854,6
his,wars,0.06601458251838879,9
wars,his,0.06601458251838879,9
more,i,0.06599965731857538,464
i,more,0.06599965731857538,464
rest,so,0.06599787924461951,18
so,rest,0.06599787924461951,18
days,come,0.06596609418290904,5
come,days,0.06596609418290904,5
rest,my,0.06595609444606675,43
my,hope,0.06595609444606675,43
my,rest,0.06595609444606675,43
hope,my,0.06595609444606675,43
rhyme,and,0.06594764675458163,8
roses,and,0.06594764675458163,8
rid,and,0.06594764675458163,8
tune,and,0.06594764675458163,16
troy,and,0.06594764675458163,24
fields,and,0.06594764675458163,8
band,and,0.06594764675458163,8
ireland,and,0.06594764675458163,8
and,conquest,0.06594764675458163,8
and,rhyme,0.06594764675458163,8
and,find,0.06594764675458163,136
and,roses,0.06594764675458163,8
and,rid,0.06594764675458163,8
and,growing,0.06594764675458163,8
and,band,0.06594764675458163,8
and,tune,0.06594764675458163,16
and,tent,0.06594764675458163,24
and,freedom,0.06594764675458163,8
and,fields,0.06594764675458163,8
and,troy,0.06594764675458163,24
and,ireland,0.06594764675458163,8
conquest,and,0.06594764675458163,8
find,and,0.06594764675458163,136
growing,and,0.06594764675458163,8
freedom,and,0.06594764675458163,8
tent,and,0.06594764675458163,24
good,thee,0.06593527822804815,87
thee,good,0.06593527822804815,87
public,to,0.0659287446470096,10
wake,to,0.0659287446470096,10
cry,to,0.0659287446470096,40
fearing,to,0.0659287446470096,5
scurvy,to,0.0659287446470096,5
natures,to,0.0659287446470096,5
denmark,to,0.0659287446470096,5
to,fearing,0.0659287446470096,5
to,public,0.0659287446470096,10
to,allegiance,0.0659287446470096,5
to,charg,0.0659287446470096,5
to,conceive,0.0659287446470096,5
to,cry,0.0659287446470096,40
to,prais,0.0659287446470096,5
to,denmark,0.0659287446470096,5
to,wake,0.0659287446470096,10
to,sting,0.0659287446470096,5
to,natures,0.0659287446470096,5
to,sisters,0.0659287446470096,5
to,scurvy,0.0659287446470096,5
prais,to,0.0659287446470096,5
conceive,to,0.0659287446470096,5
allegiance,to,0.0659287446470096,5
charg,to,0.0659287446470096,5
sting,to,0.0659287446470096,5
sisters,to,0.0659287446470096,5
how,worthy,0.06591417008965254,5
worthy,how,0.06591417008965254,5
do,silvia,0.06590870475673984,5
silvia,do,0.06590870475673984,5
would,together,0.06589413087187793,6
together,would,0.06589413087187793,6
but,those,0.06587435281035825,35
those,but,0.06587435281035825,35
change,your,0.06587181555844165,10
your,change,0.06587181555844165,10
her,thanks,0.06586225220367999,6
her,up,0.06586225220367999,39
thanks,her,0.06586225220367999,6
up,her,0.06586225220367999,39
for,dear,0.06586147153095576,35
dear,for,0.06586147153095576,35
like,indeed,0.06585655983058818,8
indeed,like,0.06585655983058818,8
our,unto,0.06584859063360377,13
unto,our,0.06584859063360377,13
as,tis,0.0658469230535411,71
tis,as,0.0658469230535411,71
that,mad,0.06583822697055423,29
mad,that,0.06583822697055423,29
with,fortune,0.06583476686323021,28
fortune,with,0.06583476686323021,28
make,crown,0.06583219731676339,5
crown,make,0.06583219731676339,5
now,world,0.06582582230510224,19
now,clown,0.06582582230510224,10
world,now,0.06582582230510224,19
clown,now,0.06582582230510224,10
than,nothing,0.06582013040948015,12
nothing,than,0.06582013040948015,12
he,tis,0.06581717576948005,89
tis,he,0.06581717576948005,89
us,by,0.06580160967811019,63
by,us,0.06580160967811019,63
i,tranio,0.06580148506694918,29
tranio,i,0.06580148506694918,29
you,uncle,0.06579664685858162,27
uncle,you,0.06579664685858162,27
thou,fall,0.06578987474284495,19
fall,thou,0.06578987474284495,19
go,can,0.06578657684566817,21
can,go,0.06578657684566817,21
it,mrs,0.06578455775186286,16
mrs,it,0.06578455775186286,16
when,lay,0.0657142747464387,6
lay,when,0.0657142747464387,6
like,has,0.06571329923819452,7
has,like,0.06571329923819452,7
gold,the,0.06571199856394401,54
am,lie,0.06571199856394401,7
lie,am,0.06571199856394401,7
the,promise,0.06571199856394401,27
the,gold,0.06571199856394401,54
promise,the,0.06571199856394401,27
go,king,0.06570989748299887,52
king,go,0.06570989748299887,52
that,wisdom,0.06568220236607264,11
wisdom,that,0.06568220236607264,11
tell,is,0.06567444327503026,100
is,tell,0.06567444327503026,100
traitors,not,0.0656664774191087,5
not,dust,0.0656664774191087,5
not,traitors,0.0656664774191087,5
dust,not,0.0656664774191087,5
night,or,0.0656645608440013,19
or,night,0.0656645608440013,19
ask,and,0.06566183267259545,49
and,ask,0.06566183267259545,49
should,still,0.06566141980864275,9
still,should,0.06566141980864275,9
as,old,0.06565408637808448,36
old,as,0.06565408637808448,36
sight,your,0.06565352227317059,13
your,sight,0.06565352227317059,13
to,it,0.06564983380536918,1377
it,to,0.06564983380536918,1377
were,show,0.06563859807394498,8
show,were,0.06563859807394498,8
have,grace,0.06562876351331429,35
grace,have,0.06562876351331429,35
again,th,0.06560275583115739,9
th,again,0.06560275583115739,9
a,berowne,0.06559163079829003,27
berowne,a,0.06559163079829003,27
this,castle,0.06558715196941482,7
castle,this,0.06558715196941482,7
thy,if,0.06557611869475728,136
if,thy,0.06557611869475728,136
sea,for,0.06555748564693714,19
for,sea,0.06555748564693714,19
ground,with,0.06555094516797251,13
with,ground,0.06555094516797251,13
her,since,0.06553534629294673,16
since,her,0.06553534629294673,16
was,proteus,0.06552812243152135,5
proteus,was,0.06552812243152135,5
heart,heaven,0.06552474212818608,7
heaven,heart,0.06552474212818608,7
twas,me,0.06552425458660682,12
me,twas,0.06552425458660682,12
thy,stay,0.06552033621675322,18
stay,thy,0.06552033621675322,18
i,stand,0.06551339584782574,121
i,counterfeit,0.06551339584782574,11
stand,i,0.06551339584782574,121
counterfeit,i,0.06551339584782574,11
is,good,0.06550719097613356,255
good,is,0.06550719097613356,255
good,thoughts,0.06550719097613356,7
good,cleopatra,0.06550719097613356,8
good,care,0.06550719097613356,6
cleopatra,good,0.06550719097613356,8
thoughts,good,0.06550719097613356,7
care,good,0.06550719097613356,6
but,dog,0.06550194076932735,13
dog,but,0.06550194076932735,13
let,lives,0.06549354057045276,5
lives,let,0.06549354057045276,5
his,down,0.06548729750464063,43
down,his,0.06548729750464063,43
touch,o,0.06548262055481491,5
o,wise,0.06548262055481491,5
o,done,0.06548262055481491,20
o,touch,0.06548262055481491,5
done,o,0.06548262055481491,20
wise,o,0.06548262055481491,5
have,t,0.06547059860161648,71
t,have,0.06547059860161648,71
answer,here,0.06545532171692879,10
here,answer,0.06545532171692879,10
mighty,the,0.06541944585372109,28
the,knife,0.06541944585372109,14
the,mighty,0.06541944585372109,28
the,quince,0.06541944585372109,14
knife,the,0.06541944585372109,14
quince,the,0.06541944585372109,14
though,him,0.06541932399782298,32
him,though,0.06541932399782298,32
are,stay,0.06541903966752696,16
stay,are,0.06541903966752696,16
would,shame,0.06540969748991102,7
shame,would,0.06540969748991102,7
as,breast,0.06540527830373226,5
as,loves,0.06540527830373226,10
loves,as,0.06540527830373226,10
breast,as,0.06540527830373226,5
believe,so,0.06538662723392852,12
so,believe,0.06538662723392852,12
own,could,0.0653843527680163,5
could,own,0.0653843527680163,5
letters,for,0.06538025875939164,10
for,court,0.06538025875939164,20
for,letters,0.06538025875939164,10
court,for,0.06538025875939164,20
i,reason,0.06537186269294647,59
reason,i,0.06537186269294647,59
nor,death,0.06535535437172445,8
death,nor,0.06535535437172445,8
to,gone,0.06535313888759538,87
gone,to,0.06535313888759538,87
do,twas,0.06534796293332218,6
page,such,0.06534796293332218,6
news,should,0.06534796293332218,5
twas,do,0.06534796293332218,6
should,news,0.06534796293332218,5
such,page,0.06534796293332218,6
gentleman,what,0.06534505187826477,25
what,gentleman,0.06534505187826477,25
know,honest,0.06533067882993242,5
honest,know,0.06533067882993242,5
leave,t,0.06532920061617878,8
t,leave,0.06532920061617878,8
were,well,0.06530884726145893,35
well,were,0.06530884726145893,35
well,beseech,0.06530884726145893,5
beseech,well,0.06530884726145893,5
though,father,0.0652907850671474,7
father,though,0.0652907850671474,7
that,enough,0.06528321797245877,34
enough,that,0.06528321797245877,34
paid,you,0.06527746630433805,8
hearing,you,0.06527746630433805,12
mer,you,0.06527746630433805,8
hermione,you,0.06527746630433805,8
you,hearing,0.06527746630433805,12
you,fetch,0.06527746630433805,16
you,paid,0.06527746630433805,8
you,mer,0.06527746630433805,8
you,hermione,0.06527746630433805,8
fetch,you,0.06527746630433805,16
both,prince,0.06525700168429276,5
prince,both,0.06525700168429276,5
out,that,0.06525562883025199,159
that,out,0.06525562883025199,159
like,ill,0.06525518265362305,5
ill,like,0.06525518265362305,5
d,honourable,0.06525194884013356,9
d,boyet,0.06525194884013356,9
honourable,d,0.06525194884013356,9
boyet,d,0.06525194884013356,9
anne,will,0.06525093827835615,9
will,anne,0.06525093827835615,9
love,should,0.06522356483768867,34
should,love,0.06522356483768867,34
shake,with,0.06522005411813461,8
honourable,with,0.06522005411813461,8
with,honourable,0.06522005411813461,8
with,shake,0.06522005411813461,8
with,went,0.06522005411813461,8
went,with,0.06522005411813461,8
for,yourself,0.06521997291815416,21
yourself,for,0.06521997291815416,21
was,king,0.0652059780895019,68
king,was,0.0652059780895019,68
three,they,0.06517424350109806,10
they,three,0.06517424350109806,10
give,stand,0.0651478733274316,8
stand,give,0.0651478733274316,8
s,clown,0.0651475365539595,27
clown,s,0.0651475365539595,27
wood,and,0.06512433943331601,17
and,wood,0.06512433943331601,17
and,nestor,0.06512433943331601,17
nestor,and,0.06512433943331601,17
though,a,0.06510855870234225,88
a,though,0.06510855870234225,88
eyes,should,0.0650916663889093,11
should,eyes,0.0650916663889093,11
behold,king,0.06508695525536637,5
king,behold,0.06508695525536637,5
my,prison,0.06506728475870571,11
my,beard,0.06506728475870571,11
my,dinner,0.06506728475870571,11
beard,my,0.06506728475870571,11
prison,my,0.06506728475870571,11
dinner,my,0.06506728475870571,11
thy,with,0.06506082607532322,297
with,thy,0.06506082607532322,297
far,ll,0.0650491617703433,7
th,ll,0.0650491617703433,28
ll,far,0.0650491617703433,7
ll,th,0.0650491617703433,28
father,here,0.06504386315284676,25
here,father,0.06504386315284676,25
her,for,0.06503994701526823,267
for,her,0.06503994701526823,267
is,edward,0.06502968187700744,34
edward,is,0.06502968187700744,34
ear,him,0.06500786543374101,10
cross,him,0.06500786543374101,5
gates,him,0.06500786543374101,5
him,cross,0.06500786543374101,5
him,ear,0.06500786543374101,10
him,gates,0.06500786543374101,5
danger,be,0.0649972173296626,7
be,danger,0.0649972173296626,7
be,least,0.0649972173296626,7
least,be,0.0649972173296626,7
an,iago,0.06497579205774047,7
iago,an,0.06497579205774047,7
i,aumerle,0.0649569646610058,15
i,thurio,0.0649569646610058,15
aumerle,i,0.0649569646610058,15
thurio,i,0.0649569646610058,15
us,down,0.06495118085974888,11
down,us,0.06495118085974888,11
upon,ever,0.06494911523510988,11
ever,upon,0.06494911523510988,11
do,ha,0.06494787586504233,7
do,hard,0.06494787586504233,7
hard,do,0.06494787586504233,7
ha,do,0.06494787586504233,7
doth,hand,0.06493481105407106,8
hand,doth,0.06493481105407106,8
as,forth,0.06493424302772692,19
forth,as,0.06493424302772692,19
your,angry,0.06492666941412889,6
angry,your,0.06492666941412889,6
above,d,0.0649213097058509,13
d,above,0.0649213097058509,13
call,come,0.06491833859171524,18
wish,come,0.06491833859171524,6
come,call,0.06491833859171524,18
come,wish,0.06491833859171524,6
in,times,0.06491804224129226,23
times,in,0.06491804224129226,23
i,gentleman,0.06490085063781213,109
gentleman,i,0.06490085063781213,109
king,dear,0.06489432075147476,14
dear,king,0.06489432075147476,14
anger,the,0.06489334708326393,15
longaville,the,0.06489334708326393,15
the,e,0.06489334708326393,30
the,anger,0.06489334708326393,15
the,weeping,0.06489334708326393,15
the,costard,0.06489334708326393,30
the,longaville,0.06489334708326393,15
e,the,0.06489334708326393,30
